player,opponent,opponent_team,duration
Bierd Nate,Gauthier Kaylen,UQTR Patriotes,375.0
Bierd Nate,Gauthier Mathis,McGill Redbirds,243.0
Bierd Nate,Gauthier Mavrick,UQTR Patriotes,225.0
Bierd Nate,Gauvreau Cameron,Ottawa Gee-Gees,356.0
Bierd Nate,Gaylor Cameron,Brock Badgers,158.0
Bierd Nate,Gervais Julien,Guelph Gryphons,225.0
Bierd Nate,Giroux Zacharie,Ottawa Gee-Gees,225.0
Bierd Nate,Gravel Zachary,UQTR Patriotes,127.0
Bierd Nate,Gravelle Jake,Western Mustangs,326.0
Bierd Nate,Greenway Tyson,Brock Badgers,535.0
Bierd Nate,Grigoryev Daniil,Toronto Metropolitan Bold,159.0
Bierd Nate,Gursoy Kevin,Toronto Metropolitan Bold,110.0
Bierd Nate,Hamilton Derek,Queen's Gaels,129.0
Bierd Nate,Hamlin Ray,Windsor Lancers,176.0
Bierd Nate,Hebert Mathieu,RMC Paladins,272.0
Bierd Nate,Hensrud Travis,Windsor Lancers,362.0
Bierd Nate,Hinz Brady,Windsor Lancers,210.0
Bierd Nate,Hoffrogge Jacob,Brock Badgers,618.0
Bierd Nate,Holtrop Joel,RMC Paladins,245.0
Bierd Nate,Howie Johnny,Ottawa Gee-Gees,85.0
Bierd Nate,Huard Stephane JR,McGill Redbirds,270.0
Bierd Nate,Hudon Dylan,Guelph Gryphons,903.0
Bierd Nate,Hunt Tyler,Wilfrid Laurier Golden Hawks,520.0
Bierd Nate,Huston Sam,Brock Badgers,274.0
Bierd Nate,Hutcheson Nolan,Queen's Gaels,199.0
Bierd Nate,Ianniello Joseph,Toronto Metropolitan Bold,168.0
Bierd Nate,Jesus David,Windsor Lancers,241.0
Bierd Nate,K-Fournier Nick,Ottawa Gee-Gees,287.0
Bierd Nate,Katzalay Holden,Queen's Gaels,147.0
Bierd Nate,Kavanagh Josh,Wilfrid Laurier Golden Hawks,317.0
Bierd Nate,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,416.0
Bierd Nate,Kinash Matthew,Toronto Metropolitan Bold,139.0
Bierd Nate,King Jacob,Toronto Varsity Blues,61.0
Bierd Nate,LaFrance David,Ottawa Gee-Gees,154.0
Bierd Nate,Lafrance Felix,UQTR Patriotes,264.0
Bierd Nate,Lalonde Owen,Queen's Gaels,285.0
Bierd Nate,Larkin Patrick,McGill Redbirds,68.0
Bierd Nate,Larmand Ethan,Queen's Gaels,135.0
Bierd Nate,Larochelle Charles-Thomas,Queen's Gaels,161.0
Bierd Nate,Larose Felix,UQTR Patriotes,47.0
Bierd Nate,LeBlanc Josh,Western Mustangs,101.0
Bierd Nate,Leduc Devin,RMC Paladins,184.0
Bierd Nate,Lemieux Ian,Queen's Gaels,130.0
Bierd Nate,Lenart Thomas,Wilfrid Laurier Golden Hawks,309.0
Bierd Nate,Lewis Braeden,Brock Badgers,300.0
Bierd Nate,Linklater Logan,Windsor Lancers,275.0
Bierd Nate,Longo Trevor,Queen's Gaels,135.0
Bierd Nate,MacNeil Owen,Western Mustangs,206.0
Bierd Nate,Maisonneuve Vincent,Ottawa Gee-Gees,252.0
Bierd Nate,Malboeuf Tristan,Wilfrid Laurier Golden Hawks,142.0
Bierd Nate,Martin Ian,Toronto Metropolitan Bold,406.0
Bierd Nate,Martin Jeremy,UQTR Patriotes,108.0
Bierd Nate,Matulu Noah,RMC Paladins,170.0
Bierd Nate,Mburanumwe Igor,McGill Redbirds,286.0
Bierd Nate,McMaster Anson,Ottawa Gee-Gees,373.0
Bierd Nate,McMullen Keegan,Windsor Lancers,237.0
Bierd Nate,McNamara Matt,Windsor Lancers,471.0
Bierd Nate,McNaughton Brock,RMC Paladins,259.0
Bierd Nate,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,243.0
Bierd Nate,Melikov Vyacheslav,Toronto Metropolitan Bold,153.0
Bierd Nate,Michaud Daniel,Queen's Gaels,151.0
Bierd Nate,Milot-Ouellet Vincent,UQTR Patriotes,399.0
Bierd Nate,Morin Alexis,McGill Redbirds,105.0
Bierd Nate,Moskal Billy,Toronto Varsity Blues,16.0
Bierd Nate,Mulholland Ryan,Wilfrid Laurier Golden Hawks,75.0
Bierd Nate,Mullen Kirk,Windsor Lancers,124.0
Bierd Nate,Munroe-Boucher Anthony,UQTR Patriotes,212.0
Bierd Nate,O'Brien Fischer,RMC Paladins,183.0
Bierd Nate,O'Donnell Justin,Wilfrid Laurier Golden Hawks,287.0
Bierd Nate,Paquin Mathieu,Wilfrid Laurier Golden Hawks,153.0
Bierd Nate,Pascoal Isaac,RMC Paladins,153.0
Bierd Nate,Pellerin Maxime,McGill Redbirds,273.0
Bierd Nate,Penman Duncan,Guelph Gryphons,691.0
Bierd Nate,Petrie Caleb,Wilfrid Laurier Golden Hawks,164.0
Bierd Nate,Pimm Devin,RMC Paladins,321.0
Bierd Nate,Playfair Christopher,Toronto Metropolitan Bold,115.0
Bierd Nate,Portokalis William,Toronto Metropolitan Bold,466.0
Bierd Nate,Power Zach,Western Mustangs,147.0
Bierd Nate,Preuter Aidan,Western Mustangs,302.0
Bierd Nate,Prowse Mitchell,McGill Redbirds,239.0
Bierd Nate,Pryce Ryan,Wilfrid Laurier Golden Hawks,309.0
Bierd Nate,Raad Jaden,Toronto Metropolitan Bold,368.0
Bierd Nate,Rafanomezantsoa Lois,UQTR Patriotes,439.0
Bierd Nate,Recine Julian,Toronto Varsity Blues,65.0
Bierd Nate,Reeves Aiden,Toronto Varsity Blues,323.0
Bierd Nate,Reimer Eli,Wilfrid Laurier Golden Hawks,522.0
Bierd Nate,Reimer Jadon,Wilfrid Laurier Golden Hawks,482.0
Bierd Nate,Renwick Michael,Queen's Gaels,280.0
Bierd Nate,Resar Sebastian,Toronto Varsity Blues,209.0
Bierd Nate,Rhodes Sam,Wilfrid Laurier Golden Hawks,307.0
Bierd Nate,Ribau Nathan,Queen's Gaels,254.0
Bierd Nate,Robinson Owen,Toronto Varsity Blues,284.0
Bierd Nate,Rogers Holden,Brock Badgers,471.0
Bierd Nate,Rondeau Christophe,UQTR Patriotes,30.0
Bierd Nate,Ross Liam,Toronto Metropolitan Bold,279.0
Bierd Nate,Rouleau William,McGill Redbirds,227.0
Bierd Nate,Roy Charles-Antoine,Ottawa Gee-Gees,264.0
Bierd Nate,Roy Pier-Olivier,UQTR Patriotes,258.0
Bierd Nate,Rupoli Joseph,Toronto Metropolitan Bold,332.0
Bierd Nate,Sanders Jack,Western Mustangs,454.0
Bierd Nate,Santerre Jacob,Western Mustangs,235.0
Bierd Nate,Savard Tyler,Toronto Metropolitan Bold,82.0
Bierd Nate,Saye Owen,Western Mustangs,259.0
Bierd Nate,Schives Dylan,Windsor Lancers,289.0
Bierd Nate,Seguin Marc-Antoine,Ottawa Gee-Gees,217.0
Bierd Nate,Serensits Emmett,Toronto Varsity Blues,186.0
Bierd Nate,Serviss Liam,RMC Paladins,220.0
Bierd Nate,Shaw Aaron,Windsor Lancers,256.0
Bierd Nate,Sherk Lawson,Western Mustangs,475.0
Bierd Nate,Shugrue Spencer,Toronto Metropolitan Bold,206.0
Bierd Nate,Sims Ethan,Brock Badgers,205.0
Bierd Nate,Smith Ryan,RMC Paladins,191.0
Bierd Nate,Smith Zack,Toronto Varsity Blues,275.0
Bierd Nate,Sooklal Isaac,Wilfrid Laurier Golden Hawks,555.0
Bierd Nate,Soucy Ludovic,UQTR Patriotes,229.0
Bierd Nate,Sproviero Franco,Western Mustangs,530.0
Bierd Nate,Stepien Ryan,Brock Badgers,337.0
Bierd Nate,Stewart Zander,Brock Badgers,224.0
Bierd Nate,Stock Jordan,Brock Badgers,545.0
Bierd Nate,Stothers Kai,Wilfrid Laurier Golden Hawks,501.0
Bierd Nate,Stratis Peter,Ottawa Gee-Gees,286.0
Bierd Nate,Strilets Matthew,Ottawa Gee-Gees,36.0
Bierd Nate,Stringer Zack,Brock Badgers,338.0
Bierd Nate,Sutherland Bryce,Wilfrid Laurier Golden Hawks,243.0
Bierd Nate,Tanner Liam,Queen's Gaels,224.0
Bierd Nate,Teasdale Tyler,Western Mustangs,142.0
Bierd Nate,Terry Zack,Toronto Varsity Blues,156.0
Bierd Nate,Thiessen Rylan,Brock Badgers,401.0
Bierd Nate,Thompson Ryan,Brock Badgers,509.0
Bierd Nate,Todd Jarrett,RMC Paladins,164.0
Bierd Nate,Toews Ty,Windsor Lancers,324.0
Bierd Nate,Tolnai Cameron,Queen's Gaels,209.0
Bierd Nate,Turcotte Anthony,UQTR Patriotes,355.0
Bierd Nate,Tymkin Cole,Brock Badgers,281.0
Bierd Nate,Ulicny Johnny,Windsor Lancers,299.0
Bierd Nate,Van Impe Eric,Western Mustangs,295.0
Bierd Nate,Vander Voet Julian,Guelph Gryphons,237.0
Bierd Nate,Wawrow Drew,Western Mustangs,625.0
Bierd Nate,Way Cooper,Toronto Varsity Blues,268.0
Bierd Nate,Wells Dylan,RMC Paladins,191.0
Bierd Nate,Welton Dell,RMC Paladins,322.0
Bierd Nate,Wightman Dylan,Toronto Varsity Blues,52.0
Bierd Nate,Williamson Sam,Wilfrid Laurier Golden Hawks,381.0
Bierd Nate,Willits Brett,Western Mustangs,165.0
Bierd Nate,Willits Sam,Western Mustangs,308.0
Bierd Nate,Wilson Griffin,Guelph Gryphons,363.0
Bierd Nate,Winterton Jacob,Guelph Gryphons,927.0
Bierd Nate,Wong Nicholas,Toronto Varsity Blues,306.0
Bierd Nate,Woodhouse Benjamin,Toronto Varsity Blues,196.0
Bierd Nate,Yan Eddie,Toronto Varsity Blues,271.0
Bierd Nate,Yearwood Nick,Western Mustangs,42.0
Bierd Nate,York Jack,Western Mustangs,501.0
Bierd Nate,Zlomislic Ante,Queen's Gaels,175.0
Bowie Brendan,Agostino Daniel,Concordia Stingers,167.0
Bowie Brendan,Aiello Christiano,Western Mustangs,65.0
Bowie Brendan,Allan Blake,Carleton Ravens,172.0
Bowie Brendan,Allard Felix,Concordia Stingers,161.0
Bowie Brendan,Allepot Anthony,Western Mustangs,249.0
Bowie Brendan,Amanatidis Peter,Carleton Ravens,113.0
Bowie Brendan,Amousse Andrew,Brock Badgers,127.0
Bowie Brendan,Anctil Julien,Concordia Stingers,33.0
Bowie Brendan,Anderson Josh,Nipissing Lakers,575.0
Bowie Brendan,Athanasakos Nicholas,Toronto Varsity Blues,41.0
Bowie Brendan,Badalamenti Benjamin,Lakehead Thunderwolves,118.0
Bowie Brendan,Barnes Matthew,Toronto Metropolitan Bold,212.0
Bowie Brendan,Bedard Felix,Carleton Ravens,227.0
Bowie Brendan,Belton Reese,Carleton Ravens,85.0
Bowie Brendan,Benwell Evan,Wilfrid Laurier Golden Hawks,117.0
Bowie Brendan,Bernier Gabriel,Ontario Tech Ridgebacks,173.0
Bowie Brendan,Bettens Nolan,Wilfrid Laurier Golden Hawks,259.0
Bowie Brendan,Blackwell Spencer,Lakehead Thunderwolves,281.0
Bowie Brendan,Blake Bradley,RMC Paladins,142.0
Bowie Brendan,Bolton Wade,RMC Paladins,90.0
Bowie Brendan,Boria Jonah,Brock Badgers,184.0
Bowie Brendan,Boucher Jacob,Windsor Lancers,244.0
Bowie Brendan,Bowie Connor,Toronto Metropolitan Bold,278.0
Bowie Brendan,Brand Evan,Toronto Metropolitan Bold,207.0
Bowie Brendan,Bruder Andrew,Western Mustangs,10.0
Bowie Brendan,Caines Harrison,Nipissing Lakers,585.0
Bowie Brendan,Campbell David,Nipissing Lakers,295.0
Bowie Brendan,Campbell Isiah,Concordia Stingers,29.0
Bowie Brendan,Campbell Nikolas,Lakehead Thunderwolves,94.0
Bowie Brendan,Castleman Oliver,Carleton Ravens,187.0
Bowie Brendan,Chard Lucas,Wilfrid Laurier Golden Hawks,344.0
Bowie Brendan,Charron Edouard,Concordia Stingers,77.0
Bowie Brendan,Chiarot Aaron,Windsor Lancers,504.0
Bowie Brendan,Chisholm Callum,Wilfrid Laurier Golden Hawks,230.0
Bowie Brendan,Clarke Sean,Toronto Varsity Blues,177.0
Bowie Brendan,Cloutier Mathis,UQTR Patriotes,139.0
Bowie Brendan,Collins William,Carleton Ravens,163.0
Bowie Brendan,Collora Salvatore,Windsor Lancers,250.0
Bowie Brendan,Coltart Bruce,RMC Paladins,233.0
Bowie Brendan,Condotta Jaden,Toronto Metropolitan Bold,324.0
Bowie Brendan,Cook A.J.,Brock Badgers,84.0
Bowie Brendan,Cook Jack,Lakehead Thunderwolves,44.0
Bowie Brendan,Cooper Mark,Toronto Varsity Blues,192.0
Bowie Brendan,Cote Christophe,Brock Badgers,241.0
Bowie Brendan,Cournoyer Alexis,Brock Badgers,31.0
Bowie Brendan,Cournoyer Edouard,UQTR Patriotes,169.0
Bowie Brendan,Cousins Kolton,Queen's Gaels,14.0
Bowie Brendan,Crane Trentyn,Lakehead Thunderwolves,157.0
Bowie Brendan,D'Intino Jordan,Toronto Metropolitan Bold,186.0
Bowie Brendan,Danilson Noah,Western Mustangs,56.0
Bowie Brendan,Davis Nathaniel,Toronto Varsity Blues,162.0
Bowie Brendan,Davis Tyler,Wilfrid Laurier Golden Hawks,161.0
Bowie Brendan,DeGrazia Nicholas,Lakehead Thunderwolves,117.0
Bowie Brendan,Denault Chad,Nipissing Lakers,357.0
Bowie Brendan,Desrochers Antoine,Ontario Tech Ridgebacks,201.0
Bowie Brendan,Dickerson Graham,Toronto Varsity Blues,211.0
Bowie Brendan,Dimovski Aleks,Toronto Metropolitan Bold,222.0
Bowie Brendan,Dobrich Stefan,Windsor Lancers,288.0
Bowie Brendan,Doherty Jackson,Toronto Metropolitan Bold,233.0
Bowie Brendan,Drover Alex,Ontario Tech Ridgebacks,175.0
Bowie Brendan,Duarte Matthew,Brock Badgers,22.0
Bowie Brendan,Duff Jack,Queen's Gaels,101.0
Bowie Brendan,Dufort Ludovic,Ontario Tech Ridgebacks,162.0
Bowie Brendan,Duhamel Jeremy,Nipissing Lakers,291.0
Bowie Brendan,Dumoulin William,UQTR Patriotes,63.0
Bowie Brendan,Ennis William,Windsor Lancers,410.0
Bowie Brendan,Farmer Charles,Nipissing Lakers,316.0
Bowie Brendan,Fasciano Luca,Lakehead Thunderwolves,331.0
Bowie Brendan,Faust Cayden,Windsor Lancers,453.0
Bowie Brendan,Ford Nolan,Ontario Tech Ridgebacks,321.0
Bowie Brendan,Foreman Kyle,Nipissing Lakers,222.0
Bowie Brendan,Fournier Alex,Carleton Ravens,175.0
Bowie Brendan,Fowler Hayden,Queen's Gaels,3.0
Bowie Brendan,Fox Nathan,RMC Paladins,168.0
Bowie Brendan,Fredette Vincent,Concordia Stingers,146.0
Bowie Brendan,Frenette Conor,UQTR Patriotes,113.0
Bowie Brendan,Gallant William,RMC Paladins,156.0
Bowie Brendan,Gannon Riley,Brock Badgers,146.0
Bowie Brendan,Gaudio Alexander,Concordia Stingers,231.0
Bowie Brendan,Gauthier Kaylen,UQTR Patriotes,166.0
Bowie Brendan,Gauthier Mavrick,UQTR Patriotes,194.0
Bowie Brendan,Gaylor Cameron,Brock Badgers,13.0
Bowie Brendan,Gerrie Keighan,Lakehead Thunderwolves,70.0
Bowie Brendan,Girouard Nicholas,Concordia Stingers,34.0
Bowie Brendan,Gravel Zachary,UQTR Patriotes,53.0
Bowie Brendan,Gravelle Jake,Western Mustangs,58.0
Bowie Brendan,Greenway Tyson,Brock Badgers,204.0
Bowie Brendan,Griffioen Max,Nipissing Lakers,384.0
Bowie Brendan,Grigoryev Daniil,Toronto Metropolitan Bold,291.0
Bowie Brendan,Gursoy Kevin,Toronto Metropolitan Bold,322.0
Bowie Brendan,Hamilton Derek,Queen's Gaels,127.0
Bowie Brendan,Hamlin Ray,Windsor Lancers,420.0
Bowie Brendan,Havlena Kyle,Concordia Stingers,260.0
Bowie Brendan,Hebert Mathieu,RMC Paladins,146.0
Bowie Brendan,Hensrud Travis,Windsor Lancers,241.0
Bowie Brendan,Hinz Brady,Windsor Lancers,172.0
Bowie Brendan,Hoffrogge Jacob,Brock Badgers,152.0
Bowie Brendan,Holtrop Joel,RMC Paladins,60.0
Bowie Brendan,Huchette Mikael,Concordia Stingers,199.0
Bowie Brendan,Hunt Andrew,Carleton Ravens,334.0
Bowie Brendan,Hunt Tyler,Wilfrid Laurier Golden Hawks,264.0
Bowie Brendan,Hutcheson Nolan,Queen's Gaels,14.0
Bowie Brendan,Hutton Dustin,Ontario Tech Ridgebacks,185.0
Bowie Brendan,Ianniello Joseph,Toronto Metropolitan Bold,290.0
Bowie Brendan,Inniss Christopher,Concordia Stingers,249.0
Bowie Brendan,Jakovljevic Marko,Ontario Tech Ridgebacks,142.0
Bowie Brendan,Jenkins Frank Thomas,Nipissing Lakers,459.0
Bowie Brendan,Jesus David,Windsor Lancers,547.0
Bowie Brendan,Johnson Charlie,Nipissing Lakers,526.0
Bowie Brendan,Johnston Alex,Carleton Ravens,212.0
Bowie Brendan,Kaddoura Majid,Carleton Ravens,121.0
Bowie Brendan,Katzalay Holden,Queen's Gaels,115.0
Bowie Brendan,Kavanagh Josh,Wilfrid Laurier Golden Hawks,262.0
Bowie Brendan,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,240.0
Bowie Brendan,Kinash Matthew,Toronto Metropolitan Bold,91.0
Bowie Brendan,King Jacob,Toronto Varsity Blues,133.0
Bowie Brendan,Koran Braiden,Ontario Tech Ridgebacks,148.0
Bowie Brendan,Lacombe Chase,Nipissing Lakers,396.0
Bowie Brendan,Lafrance Felix,UQTR Patriotes,182.0
Bowie Brendan,Lalonde Owen,Queen's Gaels,101.0
Bowie Brendan,Larmand Ethan,Queen's Gaels,56.0
Bowie Brendan,Larochelle Sean,Concordia Stingers,159.0
Bowie Brendan,Larose Felix,UQTR Patriotes,46.0
Bowie Brendan,Larsen Wil,Nipissing Lakers,521.0
Bowie Brendan,Lavoie Nathan,Concordia Stingers,183.0
Bowie Brendan,LeBlanc Dominic,Nipissing Lakers,247.0
Bowie Brendan,LeBlanc Josh,Western Mustangs,128.0
Bowie Brendan,Leduc Devin,RMC Paladins,128.0
Bowie Brendan,Lemieux Ian,Queen's Gaels,17.0
Bowie Brendan,Lenart Thomas,Wilfrid Laurier Golden Hawks,178.0
Bowie Brendan,Leonard Kyle,Ontario Tech Ridgebacks,141.0
Bowie Brendan,Lieffers Elias,Nipissing Lakers,346.0
Bowie Brendan,Linklater Logan,Windsor Lancers,335.0
Bowie Brendan,Longo Trevor,Queen's Gaels,17.0
Bowie Brendan,Luik Owen,Toronto Varsity Blues,299.0
Bowie Brendan,MacNeil Owen,Western Mustangs,98.0
Bowie Brendan,Mack Joseph,Lakehead Thunderwolves,34.0
Bowie Brendan,Mahar Nick,Nipissing Lakers,48.0
Bowie Brendan,Martin Ian,Toronto Metropolitan Bold,144.0
Bowie Brendan,Martin Jeremy,UQTR Patriotes,101.0
Bowie Brendan,Massie Dylan,Lakehead Thunderwolves,191.0
Bowie Brendan,Massie Noah,Lakehead Thunderwolves,341.0
Bowie Brendan,Matulu Noah,RMC Paladins,127.0
Bowie Brendan,Mayea Devyn,Nipissing Lakers,492.0
Bowie Brendan,Mayotte James,Carleton Ravens,359.0
Bowie Brendan,McCarry Nick,Carleton Ravens,98.0
Bowie Brendan,McFarland Ethan,Toronto Varsity Blues,261.0
Bowie Brendan,McLean Cullen,Ontario Tech Ridgebacks,201.0
Bowie Brendan,McMullen Keegan,Windsor Lancers,417.0
Bowie Brendan,McNamara Matt,Windsor Lancers,526.0
Bowie Brendan,McNaughton Brock,RMC Paladins,57.0
Bowie Brendan,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,151.0
Bowie Brendan,Melikov Vyacheslav,Toronto Metropolitan Bold,51.0
Bowie Brendan,Michaud Daniel,Queen's Gaels,117.0
Bowie Brendan,Michaud Jeremy,Ontario Tech Ridgebacks,129.0
Bowie Brendan,Milot-Ouellet Vincent,UQTR Patriotes,142.0
Bowie Brendan,Morneau Giovanni,Carleton Ravens,94.0
Bowie Brendan,Moskal Billy,Toronto Varsity Blues,308.0
Bowie Brendan,Mufarreh Dominic,Windsor Lancers,293.0
Bowie Brendan,Mullen Kirk,Windsor Lancers,338.0
Bowie Brendan,Munroe-Boucher Anthony,UQTR Patriotes,294.0
Bowie Brendan,Murphy Wil,Lakehead Thunderwolves,289.0
Bowie Brendan,Nadeau Alexandre,Concordia Stingers,144.0
Bowie Brendan,Nardone Vincent,Concordia Stingers,232.0
Bowie Brendan,O'Brien Fischer,RMC Paladins,170.0
Bowie Brendan,O'Donnell Justin,Wilfrid Laurier Golden Hawks,197.0
Bowie Brendan,Park Alexander,Ontario Tech Ridgebacks,290.0
Bowie Brendan,Pascoal Isaac,RMC Paladins,171.0
Bowie Brendan,Paul Justin,Lakehead Thunderwolves,135.0
Bowie Brendan,Petrie Caleb,Wilfrid Laurier Golden Hawks,229.0
Bowie Brendan,Pimm Devin,RMC Paladins,152.0
Bowie Brendan,Playfair Christopher,Toronto Metropolitan Bold,328.0
Bowie Brendan,Portokalis William,Toronto Metropolitan Bold,180.0
Bowie Brendan,Pouliot Olivier,Lakehead Thunderwolves,289.0
Bowie Brendan,Proulx Gabriel,Concordia Stingers,223.0
Bowie Brendan,Pryce Ryan,Wilfrid Laurier Golden Hawks,119.0
Bowie Brendan,Rafanomezantsoa Lois,UQTR Patriotes,306.0
